0393	Goat meat	Meat Based(salads)	kg	8	0	71.44	0.00	0.00	0.00	0%	-
PROD_0079	Cajun Fish Salad	Meat Based(salads)	pcs	-	0	0.00	3.00	3.00	3.00	0%	-
PROD_0078	Tuna Salad	Meat Based(salads)	pcs	-	0	0.00	3.00	3.00	3.00	0%	-
PROD_0077	Mexican Chicken Salad	Meat Based(salads)	pcs	-	0	0.00	3.00	3.00	3.00	0%	-
PROD_0076	Avo Chicken Salad	Meat Based(salads)	pcs	-	0	0.00	5.00	5.00	5.00	0%	-
0297	Mango sheek	Milk Shake Special	pcs	198891	0	0.00	2.50	2.50	2.50	0%	-
PROD_0130	Snickers	Milk Shake Special	pcs	-	0	0.00	3.00	3.00	3.00	0%	-
PROD_0129	Dates	Milk Shake Special	pcs	-	0	0.00	3.00	3.00	3.00	0%	-
PROD_0128	Banana Milkshake	Milk Shake Special	pcs	-	0	0.00	3.00	3.00	3.00	0%	-
PROD_0127	Oreo	Milk Shake Special	pcs	-	0	0.00	3.00	3.00	3.00	0%	-
PROD_0126	Mango	Milk Shake Special	pcs	-	0	0.00	3.00	3.00	3.00	0%	-
0477	Fiinto	Mocktails	cup	10000	1000	0.50	1.00	1.00	1.00	0%	-
PROD_0105	Sunset	Mocktails	pcs	-	0	0.00	2.50	2.50	2.50	0%	-
PROD_0104	Blue Lagoon	Mocktails	pcs	-	0	0.00	2.50	2.50	2.50	0%	-
0375	Bluecaracao	Mojitos	L	0	0	0.00	0.00	0.00	0.00	0%	-
0374	Blueberry mojito	Mojitos	L	0	0	0.00	0.00	0.00	0.00	0%	-
0373	Caramel mojito	Mojitos	L	0	0	0.00	0.00	0.00	0.00	0%	-
0372	Lime mojito	Mojitos	L	0	0	0.00	0.00	0.00	0.00	0%	-
0365	Vanilla syrup	Mojitos	L	0	0	0.00	0.00	0.00	0.00	0%	-
0364	Blueberry syrup	Mojitos	L	0	0	0.00	0.00	0.00	0.00	0%	-
0353	Strawberry mojito	Mojitos	L	-3	99999999	1.00	3.00	3.00	3.00	0%	-
0176	B LUE BERRY	Mojitos	cup	-	0	0.00	2.00	2.00	2.00	0%	-
PROD_0101	Passion Mojitos	Mojitos	pcs	-	0	0.00	3.00	3.00	3.00	0%	-
PROD_0100	Blueberry Mojitos	Mojitos	pcs	-	0	0.00	3.00	3.00	3.00	0%	-
PROD_0099	Kiwi Mojitos	Mojitos	pcs	-	0	0.00	3.00	3.00	3.00	0%	-
PROD_0098	Classic Mojitos	Mojitos	pcs	-	0	0.00	3.00	3.00	3.00	0%	-
0461	Chapati Saldato Isbishal hilib	NASHAAD LUNCH	plates	8	0	2.00	3.00	3.00	3.00	0%	-
0460	Hilib Geel	NASHAAD LUNCH	plates	174	0	0.00	7.00	7.00	7.00	0%	-
0444	Nashaad Buffet	NASHAAD LUNCH	plates	14978	500	0.00	10.00	10.00	10.00	0%	-
0443	Nashaad Iftar	NASHAAD LUNCH	plates	73	0	0.00	4.00	4.00	4.00	0%	-
0300	Jeex	NASHAAD LUNCH	kg	99	0	0.00	80.00	80.00	80.00	0%	-
0248	fish skolobo	NASHAAD LUNCH	plates	99878	0	6.00	6.00	6.00	6.00	0%	-
0247	Federeshin	NASHAAD LUNCH	plates	1982	0	2.00	2.00	2.00	2.00	0%	-
0246	fetereshan especialle	NASHAAD LUNCH	plates	1970	0	2.50	2.50	2.50	2.50	0%	-
0245	hilib itho	NASHAAD LUNCH	plates	1989	0	7.00	7.00	7.00	7.00	0%	-
0244	kalankal	NASHAAD LUNCH	plates	1534	0	4.50	4.50	4.50	4.50	0%	-
0237	Basto saldato	NASHAAD LUNCH	plates	1550	0	2.00	2.00	2.00	2.00	0%	-
0225	Galaas Caano	NASHAAD LUNCH	cup	584	0	1.00	1.50	1.50	1.50	0%	-
0224	ugali saldato	NASHAAD LUNCH	plates	980	0	2.00	2.00	2.00	2.00	0%	-
0211	Basto	NASHAAD LUNCH	plates	1952	0	1.00	1.00	1.00	1.00	0%	-
0492	Basto Special Kaluun	NASHAAD SOMALI LUNCH	plates	19999	1000	1.50	2.50	2.50	2.50	0%	-
0484	Chapati Saldato Isbishal Kaluun	NASHAAD SOMALI LUNCH	plates	9988	500	2.00	3.00	3.00	3.00	0%	-
0482	Chapati Isbishal Hilib	NASHAAD SOMALI LUNCH	plates	19995	2000	1.40	2.50	2.50	2.50	0%	-
0480	Baris Special Hilib	NASHAAD SOMALI LUNCH	plates	19891	5000	1.50	2.50	2.50	2.50	0%	-
0479	Basto Saldato Isbishal Hilib	NASHAAD SOMALI LUNCH	plates	9996	2000	0.50	3.00	3.00	3.00	0%	-
0476	Catering service	NASHAAD SOMALI LUNCH	pcs	99	0	5.00	10.00	10.00	10.00	0%	-
0457	Baris Saldato Isbishal Hilib	NASHAAD SOMALI LUNCH	plates	14817	99999999	0.00	3.00	3.00	3.00	0%	-
0258	SAREN	NASHAAD SOMALI LUNCH	plates	154	0	0.00	1.50	1.50	1.50	0%	-
0223	Baris Saldato	NASHAAD SOMALI LUNCH	plates	799	0	1.50	1.50	1.50	1.50	0%	-
0209	Waslad Hilib Ari	NASHAAD SOMALI LUNCH	plates	0	0	0.00	7.00	7.00	7.00	0%	-
0207	Baris Saldato Isbishal Kaluun	NASHAAD SOMALI LUNCH	plates	100	0	1.50	3.00	3.00	3.00	0%	-
0206	FISH GRILLED	NASHAAD SOMALI LUNCH	plates	79	0	0.00	0.00	0.00	0.00	0%	-
0183	Bris Special Hilib	NASHAAD SOMALI LUNCH	plates	-	0	0.00	2.50	2.50	2.50	0%	-
0182	Baris Plain	NASHAAD SOMALI LUNCH	pcs	-	0	1.00	1.00	1.00	1.00	0%	-
0180	Baris Special Kaluun	NASHAAD SOMALI LUNCH	plates	18194	0	0.00	2.50	2.50	2.50	0%	-
0458	Basto Saldato Isbishal Kaluun	Pasta	plates	14905	99999999	0.00	3.00	3.00	3.00	0%	-
0442	Alfredo Pasta	Pasta	plates	146	0	0.00	10.00	10.00	10.00	0%	-
PROD_0053	Rigatoni	Pasta	pcs	-	0	0.00	4.00	4.00	4.00	0%	-
PROD_0050	Creamy Chicken Pasta	Pasta	pcs	-	0	0.00	4.00	4.00	4.00	0%	-
0491	Small Pizza-Kaluun	Pizza	pcs	19996	1000	4.00	8.00	8.00	8.00	0%	-
0490	Medium Pizza-Kaluun	Pizza	pcs	19995	1000	8.00	12.00	12.00	12.00	0%	-
0489	Large Pizza-Kaluun	Pizza	pcs	19999	1000	8.00	8.00	8.00	8.00	0%	-
0488	Small Pizza-Hilib	Pizza	pcs	20000	0	4.00	8.00	8.00	8.00	0%	-
0487	Medium Pizza-Hilib	Pizza	pcs	20000	1000	7.00	12.00	12.00	12.00	0%	-
0486	Large Pizza-Hilib	Pizza	pcs	19998	1000	0.00	15.00	15.00	15.00	0%	-
0177	LARGE PIZZA-CHICKEN	Pizza	plates	-	0	0.00	15.00	15.00	15.00	0%	-
0175	MEDIUM PIZZA-CHICKEN	Pizza	plates	-	0	0.00	12.00	12.00	12.00	0%	-
0171	SMALL PIZZA-CHICKEN	Pizza	plates	1798	0	0.00	8.00	8.00	8.00	0%	-
PROD_0082	Ice Cream Fruit Bowl	Salads	pcs	-	0	0.00	4.00	4.00	4.00	0%	-
0452	Sandwitch Hilib	Sandwich	plates	0	0	0.00	4.00	4.00	4.00	0%	-
PROD_0027	Club Sandwich	Sandwich	pcs	-	1000000	0.00	4.00	4.00	4.00	0%	-
PROD_0026	Hulk Sandwich	Sandwich	pcs	-	100000	0.00	4.00	4.00	4.00	0%	-
PROD_0025	Bbq Chicken Sandwich	Sandwich	pcs	-	0	0.00	4.00	4.00	4.00	0%	-
PROD_0024	Tuna Sandwich	Sandwich	pcs	-	0	0.00	4.00	4.00	4.00	0%	-
PROD_0023	Grilled Cheese Sandwich	Sandwich	pcs	-	0	0.00	3.50	4.00	4.00	0%	-
0288	Kabaab	Seafood(grill)	pcs	123	0	0.00	3.00	3.00	3.00	0%	-
PROD_0008	Shrimps	Seafood(grill)	pcs	-	0	0.00	10.00	10.00	10.00	0%	-
PROD_0007	Lobster	Seafood(grill)	pcs	-	0	0.00	20.00	20.00	20.00	0%	-
PROD_0006	Spicy Crab Plate	Seafood(grill)	pcs	-	0	0.00	4.00	4.00	4.00	0%	-
PROD_0005	Seafood Chowder Soup	Seafood(grill)	pcs	-	0	0.00	3.00	3.00	3.00	0%	-
PROD_0004	Barracuda Spread	Seafood(grill)	pcs	-	0	0.00	5.50	5.50	5.50	0%	-
PROD_0003	Tuna Fest	Seafood(grill)	pcs	-	0	0.00	5.50	5.50	5.50	0%	-
PROD_0002	Red Snapper Spread	Seafood(grill)	pcs	-	0	0.00	5.50	5.50	5.50	0%	-
PROD_0001	Nashaad Grill Platter	Seafood(grill)	pcs	-	0	0.00	15.00	15.00	15.00	0%	-
0431	VIP room hire	Service		14992	5000	5.00	10.00	10.00	10.00	0%	-
0424	Hall Hire (Hourly)	Service		-	1000	50.00	150.00	150.00	150.00	0%	-
0382	Cling film	Service	package	0	0	0.00	0.00	0.00	0.00	0%	-
0380	Toothpicks	Service	pcs	1	0	1.50	0.00	0.00	0.00	0%	-
0377	Printing papers	Service	package	0	0	0.00	0.00	0.00	0.00	0%	-
0376	Ice cubes	Service	pcs	49975262.9	0	0.00	0.00	0.00	0.00	0%	-
0366	Pizza boxes	Service	package	0	0	0.00	0.00	0.00	0.00	0%	-
0352	Gloves	Service	pcs	0	0	0.00	0.00	0.00	0.00	0%	-
0296	Hall rent for lunch	Service	pcs	150	0	0.00	30.00	30.00	30.00	0%	-
0230	Boardroom Services	Service	package	-	500	0.00	0.00	20.00	20.00	0%	-
PROD_0039	Beef Sizzler	Sizzlings	pcs	-	0	0.00	6.00	6.00	6.00	0%	-
PROD_0038	Fish Sizzler	Sizzlings	pcs	-	0	0.00	6.00	6.00	6.00	0%	-
PROD_0037	Chicken Sizzler	Sizzlings	pcs	-	0	0.00	7.00	7.00	7.00	0%	-
PROD_0043	Chicken Skewers	Skewers	pcs	-	0	0.00	5.00	5.00	5.00	0%	-
PROD_0139	Tropical	Smoothies	pcs	-	0	0.00	2.50	2.50	2.50	0%	-
PROD_0138	Strawberry	Smoothies	pcs	-	0	0.00	2.50	2.50	2.50	0%	-
PROD_0137	Mango	Smoothies	pcs	-	0	0.00	2.50	2.50	2.50	0%	-
PROD_0136	Furulaato	Smoothies	pcs	-	0	0.00	2.00	2.00	2.00	0%	-
PROD_0135	Banana Smoothie	Smoothies	pcs	-	0	0.00	2.50	2.50	2.50	0%	-
PROD_0134	Avocado	Smoothies	pcs	-	0	0.00	2.50	2.50	2.50	0%	-
0469	Banana waffle	Snacks	pcs	1918	0	0.75	1.75	1.75	1.75	0%	-
0468	Dynamite Large	Snacks	plates	1996	500	10.00	18.00	18.00	18.00	0%	-
0451	Shawarma Hilib	Snacks	plates	74	0	0.00	3.00	3.00	3.00	0%	-
0299	Basbousa	Snacks	pcs	141	0	0.00	3.00	3.00	3.00	0%	-
0295	Dynamite (small)	Snacks	plates	49967	0	0.00	8.00	8.00	8.00	0%	-
0294	Crispy Fried Chicken	Snacks	plates	0	0	0.00	5.00	5.00	5.00	0%	2000-01-01
0293	Chicken Chips	Snacks	plates	15118	5008	0.00	6.00	6.00	6.00	0%	2000-01-01
0291	Cake (35)	Snacks	gram	149	0	0.00	35.00	35.00	35.00	0%	2000-01-01
0285	Honeycomb	Snacks	pcs	142	0	0.00	3.00	3.00	3.00	0%	2000-01-01
0279	Boiled egg	Snacks	pcs	2	0	0.00	0.50	0.50	0.50	0%	-
0270	Gotta cake	Snacks	pcs	29	0	0.00	5.00	5.00	5.00	0%	-
0267	Cake pcs	Snacks	pcs	1968	0	0.00	4.00	4.00	4.00	0%	-
0266	coke pcs	Snacks	pcs	0	0	0.00	4.00	4.00	4.00	0%	-
0265	Macha Boba	Snacks	pcs	1184	0	0.00	3.50	3.50	3.50	0%	-
0264	waffle	Snacks	pcs	1855	0	0.00	1.50	1.50	1.50	0%	-
0263	donats	Snacks	plates	-	0	0.00	0.50	0.50	0.50	0%	-
0262	cupcale	Snacks	pcs	-	0	0.00	0.50	0.50	0.50	0%	-
0255	UKUUN	Snacks	pcs	929	0	0.50	0.50	0.50	0.50	0%	-
0252	half ceek	Snacks	pcs	995	0	0.00	15.00	15.00	15.00	0%	-
0242	rooti	Snacks	plates	1981	0	0.50	0.50	0.50	0.50	0%	-
0239	ceke fuul	Snacks	pcs	-	0	0.00	10.00	10.00	10.00	0%	-
0238	timir shake	Snacks	cup	1668	0	2.00	2.00	2.00	2.00	0%	-
0232	capcake	Snacks	pcs	849	0	0.50	0.50	0.50	0.50	0%	-
0227	meatby	Snacks	plates	-	0	1.00	1.00	1.00	1.00	0%	-
0226	cruisone	Snacks	pcs	-	0	0.00	1.00	1.00	1.00	0%	-
PROD_0071	Chapati	Snacks	pcs	-	0	0.00	0.75	0.75	0.75	0%	-
PROD_0069	Bhajia	Snacks	pcs	-	0	0.00	2.00	2.00	2.00	0%	-
PROD_0068	Mahamri	Snacks	pcs	-	0	0.00	0.50	0.50	0.50	0%	-
PROD_0067	Viazi Karai	Snacks	pcs	-	0	0.00	2.00	2.00	2.00	0%	-
PROD_0065	Onion Garlic Fries	Snacks	pcs	-	0	0.00	2.00	2.00	2.00	0%	-
PROD_0063	Beef Sausage	Snacks	pcs	-	0	0.00	1.00	1.00	1.00	0%	-
PROD_0062	Chicken Nuggets	Snacks	pcs	-	0	0.00	4.00	4.00	4.00	0%	-
PROD_0060	Beef Samosa	Snacks	pcs	-	0	0.00	0.50	0.50	0.50	0%	-
0470	Nashaad Special Baris(Chinese)	Somali	plates	10000	5000	2.00	4.00	4.00	4.00	0%	-
0229	odkac	Somali	pcs	-	0	0.00	4.50	4.50	4.50	0%	-
0214	sanbuus	Somali	pcs	-	0	0.00	1.00	1.00	1.00	0%	-
0212	Feeto kharo	Somali	pcs	-	0	0.00	1.00	1.00	1.00	0%	-
0202	Feeto Qare	Somali	tea	-	0	0.00	1.00	1.00	1.00	0%	-
0200	ugali special	Somali	plates	19864	0	0.00	2.50	2.50	2.50	0%	-
0199	caad hilib	Somali	plates	118	0	0.00	6.00	6.00	6.00	0%	-
0198	ugali	Somali	plates	852	0	0.00	1.50	1.50	1.50	0%	-
0195	Suqaar	Somali	plates	638	0	0.00	4.00	4.00	4.00	0%	-
0187	SPECIAL RICE ARI	Somali	plates	9	0	0.00	2.50	2.50	2.50	0%	-
0186	MOOS	Somali	pcs	29	0	0.00	0.00	0.00	0.00	0%	-
0185	Basto Special Hilib	Somali	plates	-	0	2.50	2.50	2.50	2.50	0%	-
0184	LAXMANDI	Somali	pcs	-	70000	2.00	8.00	8.00	8.00	0%	-
PROD_0049	Spesso	Somali	pcs	-	0	0.00	4.00	4.00	4.00	0%	-
PROD_0048	Goat Mandi	Somali	pcs	-	0	0.00	6.00	6.00	6.00	0%	-
PROD_0047	Kostato	Somali	pcs	-	0	0.00	4.00	4.00	4.00	0%	-
PROD_0046	Deilo	Somali	pcs	-	0	0.00	6.00	6.00	6.00	0%	-
PROD_0045	Arosto	Somali	pcs	-	0	0.00	5.50	5.50	5.50	0%	-
PROD_0030	White Soup	Soups	pcs	-	0	0.00	2.00	2.00	2.00	0%	-
PROD_0029	Chicken Soup	Soups	pcs	-	0	0.00	2.00	2.00	2.00	0%	-
PROD_0028	Butternut Soup	Soups	pcs	-	0	0.00	2.00	2.00	2.00	0%	-
PROD_0036	Lamb Chops	Steaks	pcs	-	0	0.00	5.00	5.00	5.00	0%	-
PROD_0035	Pepper Steak	Steaks	pcs	-	0	0.00	5.00	5.00	5.00	0%	-
0287	Kafee Yare	Tea	cup	127	0	0.00	0.50	0.50	0.50	0%	2000-01-01
0234	qaxwo	Tea	cup	986	0	1.50	1.50	1.50	1.50	0%	-
0233	big cup tea	Tea	cup	1779	0	1.00	1.00	1.00	1.00	0%	-
0208	Dawa Tea	Tea	tea	199515	0	0.00	1.50	1.50	1.50	0%	-
0168	LIPTON TEA	Tea	cup	-	0	0.00	0.50	0.50	0.50	0%	-
0166	Black tea	Tea	cup	-	0	0.00	0.50	0.50	0.50	0%	-
PROD_0161	Special Tea	Tea	cup	-	0	0.00	1.00	1.00	1.00	0%	-
PROD_0160	Masala Tea	Tea	pcs	-	0	0.00	0.50	0.50	0.50	0%	-
PROD_0158	Somali Tea	Tea	pcs	-44112	0	0.00	1.00	1.00	1.00	0%	-
0438	Garden Salad	Vegetables	plates	2000	500	0.00	2.00	2.00	2.00	0%	-
PROD_0087	Mix Veges Steamed	Vegetables	pcs	-	0	0.00	2.00	2.00	2.00	0%	-
PROD_0086	Steamed Cabbage	Vegetables	pcs	-	0	0.00	1.00	1.00	1.00	0%	-
0379	Tank water	Water	L	0	0	0.00	0.00	0.00	0.00	0%	-
0378	Bottled water	Water	L	150	0	0.00	0.00	0.00	0.00	0%	-
PROD_0164	Water 1L	Water	pcs	121	20	0.00	0.75	0.75	0.75	0%	-
PROD_0163	Water 0.5L	Water	pcs	49998527	17	0.00	0.50	0.50	0.50	0%	-
